action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,Not Determined,15247258,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCCCn1c(Sc2cc(C#N)cc(C#N)c2)nc2c(N)ncnc21,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426737,,CHEMBL3426737,,0,,2297715,,1,0,,,IC50,,,,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,,,,
,Not Determined,15247259,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCCCn1c(Sc2ccc(Cl)c(Cl)c2)nc2c(N)ncnc21,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426738,,CHEMBL3426738,,0,,2297716,,1,0,,,IC50,,,,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,,,,
,,15247260,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCCCn1c(Sc2ccc(Cl)c(Cl)c2Cl)nc2c(N)ncnc21,,,CHEMBL3425404,J Med Chem,2015,"{'bei': '10.67', 'le': '0.24', 'lle': '-0.53', 'sei': '6.33'}",CHEMBL3426739,,CHEMBL3426739,4.40,0,http://www.openphacts.org/units/Nanomolar,2297717,=,1,1,=,,IC50,nM,,39470.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,39.47
,,15247261,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCCCn1c(Sc2cc(Cl)c(Cl)cc2Cl)nc2c(N)ncnc21,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3425404,J Med Chem,2015,,CHEMBL192480,,CHEMBL192480,,0,http://www.openphacts.org/units/Nanomolar,2297718,>,1,1,>,,IC50,nM,,200000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,200.0
,,15247262,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCCCn1c(Sc2c(C)cc(C)cc2C)nc2c(N)ncnc21,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3425404,J Med Chem,2015,,CHEMBL3426740,,CHEMBL3426740,,0,http://www.openphacts.org/units/Nanomolar,2297719,>,1,1,>,,IC50,nM,,500000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,500.0
,,15247263,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NCCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)ncnc21,,,CHEMBL3425404,J Med Chem,2015,"{'bei': '14.40', 'le': '0.36', 'lle': '4.10', 'sei': '7.37'}",CHEMBL200102,PU-H71,CHEMBL200102,7.38,1,http://www.openphacts.org/units/Nanomolar,2297720,=,1,1,=,,IC50,nM,,42.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.042
,,15247264,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCCn1c(Sc2cc(Cl)cc(Cl)c2)nc2c(N)ncnc21,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426741,,CHEMBL3426741,,0,http://www.openphacts.org/units/Nanomolar,2297721,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
,,15247265,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCCCCn1c(Sc2cc(Cl)cc(Cl)c2)nc2c(N)ncnc21,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426742,,CHEMBL3426742,,0,http://www.openphacts.org/units/Nanomolar,2297722,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
,,15247266,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCn1c(Sc2cc(Cl)cc(Cl)c2)nc2c(N)ncnc21,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426743,,CHEMBL3426743,,0,http://www.openphacts.org/units/Nanomolar,2297723,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
,,15247267,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1nc(Sc1cc(Cl)cc(Cl)c1)n2CCC(F)(F)F,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426744,,CHEMBL3426744,,0,http://www.openphacts.org/units/Nanomolar,2297724,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
,,15247268,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1nc(Sc1cc(Cl)cc(Cl)c1)n2CCCC(F)(F)F,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426745,,CHEMBL3426745,,0,http://www.openphacts.org/units/Nanomolar,2297725,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
,,15247269,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1nc(Sc1cc(Cl)cc(Cl)c1)n2CCCCC(F)(F)F,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426746,,CHEMBL3426746,,0,http://www.openphacts.org/units/Nanomolar,2297726,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
,,15247270,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1nc(Sc1cc(Cl)cc(Cl)c1)n2CCCCCC(F)(F)F,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426747,,CHEMBL3426747,,0,http://www.openphacts.org/units/Nanomolar,2297727,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
,,15247271,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#CCCCn1c(Sc2cc(Cl)cc(Cl)c2)nc2c(N)ncnc21,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426748,,CHEMBL3426748,,0,http://www.openphacts.org/units/Nanomolar,2297728,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
,,15247272,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1nc(Sc1cc(Cl)cc(Cl)c1)n2Cc1ccccc1,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426749,,CHEMBL3426749,,0,http://www.openphacts.org/units/Nanomolar,2297729,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
,,15247273,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1nc(Sc1cc(Cl)cc(Cl)c1)n2CCc1ccccc1,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426750,,CHEMBL3426750,,0,http://www.openphacts.org/units/Nanomolar,2297730,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
,Not Determined,15247274,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC(C)n1c(Sc2cc(Cl)cc(Cl)c2)nc2c(N)ncnc21,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426751,,CHEMBL3426751,,0,,2297731,,1,0,,,IC50,,,,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,,,,
,Not Determined,15247275,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCC(C)n1c(Sc2cc(Cl)cc(Cl)c2)nc2c(N)ncnc21,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426752,,CHEMBL3426752,,0,,2297732,,1,0,,,IC50,,,,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,,,,
,Not Determined,15247276,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCC(CC)n1c(Sc2cc(Cl)cc(Cl)c2)nc2c(N)ncnc21,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426753,,CHEMBL3426753,,0,,2297733,,1,0,,,IC50,,,,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,,,,
,Not Determined,15247277,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCn1c(Sc2cc(Cl)cc(Cl)c2)nc2c(N)ncnc21,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426754,,CHEMBL3426754,,0,,2297734,,1,0,,,IC50,,,,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,,,,
,Not Determined,15247278,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC(C)n1c(Sc2ccc(Cl)cc2Cl)nc2c(N)ncnc21,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426755,,CHEMBL3426755,,0,,2297735,,1,0,,,IC50,,,,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,,,,
,Not Determined,15247279,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCCn1c(Sc2ccc(Cl)cc2Cl)nc2c(N)ncnc21,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426756,,CHEMBL3426756,,0,,2297736,,1,0,,,IC50,,,,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,,,,
,Not Determined,15247280,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCC(C)n1c(Sc2ccc(Cl)cc2Cl)nc2c(N)ncnc21,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426757,,CHEMBL3426757,,0,,2297737,,1,0,,,IC50,,,,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,,,,
,Not Determined,15247281,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCC(CC)n1c(Sc2ccc(Cl)cc2Cl)nc2c(N)ncnc21,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426758,,CHEMBL3426758,,0,,2297738,,1,0,,,IC50,,,,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,,,,
,Not Determined,15247282,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCCCn1c([S+]([O-])c2ccc(Cl)cc2Cl)nc2c(N)ncnc21,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426759,,CHEMBL3426759,,0,,2297739,,1,0,,,IC50,,,,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,,,,
,Not Determined,15247283,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCCCn1c(S(=O)(=O)c2ccc(Cl)cc2Cl)nc2c(N)ncnc21,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426760,,CHEMBL3426760,,0,,2297740,,1,0,,,IC50,,,,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,,,,
,Not Determined,15247284,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCCCn1c(Oc2ccc(Cl)cc2Cl)nc2c(N)ncnc21,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426761,,CHEMBL3426761,,0,,2297741,,1,0,,,IC50,,,,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,,,,
,Not Determined,15247285,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCCCn1c(Cc2ccc(Cl)cc2Cl)nc2c(N)ncnc21,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426762,,CHEMBL3426762,,0,,2297742,,1,0,,,IC50,,,,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,,,,
,Not Determined,15247286,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCCCn1c(C(=O)c2ccc(Cl)cc2Cl)nc2c(N)ncnc21,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426763,,CHEMBL3426763,,0,,2297743,,1,0,,,IC50,,,,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,,,,
,,15247287,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#CCCCn1cnc(N)c2nc(Sc3ccccc3Cl)nc1-2,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426764,,CHEMBL3426764,,0,http://www.openphacts.org/units/Nanomolar,2297744,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
,,15247288,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1Sc1nc2c(N)ncn(CCCC#N)c-2n1,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426765,,CHEMBL3426765,,0,http://www.openphacts.org/units/Nanomolar,2297745,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
,,15247289,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#CCCCn1cnc(N)c2nc(Sc3ccccc3CO)nc1-2,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426766,,CHEMBL3426766,,0,http://www.openphacts.org/units/Nanomolar,2297746,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
,,15247290,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#CCCCn1cnc(N)c2nc(Sc3ccccc3OC(F)(F)F)nc1-2,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426767,,CHEMBL3426767,,0,http://www.openphacts.org/units/Nanomolar,2297747,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
,,15247291,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#CCCCn1cnc(N)c2nc(Sc3ccc(Cl)cc3Cl)nc1-2,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3425404,J Med Chem,2015,,CHEMBL3426768,,CHEMBL3426768,,0,http://www.openphacts.org/units/Nanomolar,2297748,>,1,1,>,,IC50,nM,,500000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,500.0
,,15247292,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Sc2nc3c(N)ncn(CCCC#N)c-3n2)c(C)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3425404,J Med Chem,2015,,CHEMBL3426769,,CHEMBL3426769,,0,http://www.openphacts.org/units/Nanomolar,2297749,>,1,1,>,,IC50,nM,,250000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,250.0
,,15247293,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(Sc2nc3c(N)ncn(CCCC#N)c-3n2)c(OC)c1,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426770,,CHEMBL3426770,,0,http://www.openphacts.org/units/Nanomolar,2297750,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
,,15247294,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#CCCCn1cnc(N)c2nc(Sc3cc(Cl)ccc3Cl)nc1-2,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426771,,CHEMBL3426771,,0,http://www.openphacts.org/units/Nanomolar,2297751,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
,,15247295,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C)c(Sc2nc3c(N)ncn(CCCC#N)c-3n2)c1,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426772,,CHEMBL3426772,,0,http://www.openphacts.org/units/Nanomolar,2297752,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
,,15247296,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#CCCCn1cnc(N)c2nc(Sc3cc(C(F)(F)F)ccc3Cl)nc1-2,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426773,,CHEMBL3426773,,0,http://www.openphacts.org/units/Nanomolar,2297753,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
,,15247297,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#CCCCn1cnc(N)c2nc(Sc3cc(Cl)cc(Cl)c3)nc1-2,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426774,,CHEMBL3426774,,0,http://www.openphacts.org/units/Nanomolar,2297754,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
,,15247298,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C)cc(Sc2nc3c(N)ncn(CCCC#N)c-3n2)c1,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426775,,CHEMBL3426775,,0,http://www.openphacts.org/units/Nanomolar,2297755,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
,,15247299,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#CCCCn1cnc(N)c2nc(Sc3cc(Cl)c(Cl)cc3Cl)nc1-2,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426776,,CHEMBL3426776,,0,http://www.openphacts.org/units/Nanomolar,2297756,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
,,15247300,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C)c(Sc2nc3c(N)ncn(CCCC#N)c-3n2)c(C)c1,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426777,,CHEMBL3426777,,0,http://www.openphacts.org/units/Nanomolar,2297757,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
,Not Determined,15247301,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Sc2nc3c(N)ncn(CCCNC(C)C)c-3n2)c(C)c1,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426778,,CHEMBL3426778,,0,,2297758,,1,0,,,IC50,,,,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,,,,
,,15247302,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NCCCn1cnc(N)c2nc(Sc3cc(Cl)cc(Cl)c3)nc1-2,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426779,,CHEMBL3426779,,0,http://www.openphacts.org/units/Nanomolar,2297759,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
,Not Determined,15247303,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NCCCn1c(Sc2ccc(Cl)cc2Cl)nc2c(N)ncnc21,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426780,,CHEMBL3426780,,0,,2297760,,1,0,,,IC50,,,,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,,,,
,,15247304,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NCCCn1c(Sc2cc(Cl)cc(Cl)c2)nc2c(N)ncnc21,,,CHEMBL3425404,J Med Chem,2015,"{'bei': '10.64', 'le': '0.23', 'lle': '0.13', 'sei': '5.36'}",CHEMBL3426781,,CHEMBL3426781,4.38,0,http://www.openphacts.org/units/Nanomolar,2297761,=,1,1,=,,IC50,nM,,41800.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,41.8
,Not Determined,15247305,[],CHEMBL3427923,Displacement of Cy3B-GM from recombinant Hsp90beta (unknown origin) after 24 hrs by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NCCCn1c(Sc2ccc(Cl)cc2Cl)nc2c(N)nccc21,,,CHEMBL3425404,J Med Chem,2015,,CHEMBL3426782,,CHEMBL3426782,,0,,2297762,,1,0,,,IC50,,,,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,,,,
